"Date","Class","LinesAdded","LinesDeleted","LinesTouched","Index","Sum"
"2014-02-05 22:43","BookKeeperClusterTestCase.java","14988","123378","138366","7","276732"
"2017-11-08 12:27","BookKeeperClusterTestCase.java","50530","147418","197948","","395896"
"2013-06-15 19:05","BookKeeperClusterTestCase.java","14113","114529","128642","5","257284"
"2014-05-09 14:04","BookKeeperClusterTestCase.java","15089","127633","142722","7","285444"
"2012-12-12 11:20","BookKeeperClusterTestCase.java","11558","68845","80403","2","160806"
"2012-09-12 11:59","BookKeeperClusterTestCase.java","8007","44704","52711","2","105422"
"2017-07-04 06:27","BookKeeperClusterTestCase.java","47683","118334","166017","","332034"
"2014-07-24 01:41","BookKeeperClusterTestCase.java","15357","129505","144862","","289724"
"2014-05-23 18:46","BookKeeperClusterTestCase.java","15089","127963","143052","7","286104"
"2017-06-30 00:12","BookKeeperClusterTestCase.java","47619","116309","163928","","327856"
"2014-04-24 10:43","BookKeeperClusterTestCase.java","15054","126579","141633","7","283266"
"2012-12-13 12:33","BookKeeperClusterTestCase.java","11711","69239","80950","2","161900"
"2013-01-07 12:25","BookKeeperClusterTestCase.java","12405","74824","87229","2","174458"
"2016-04-27 09:55","BookKeeperClusterTestCase.java","46300","76201","122501","","245002"
"2013-01-03 11:06","BookKeeperClusterTestCase.java","12361","73753","86114","2","172228"
"2015-10-06 10:48","BookKeeperClusterTestCase.java","15992","143260","159252","","318504"
"2014-12-10 19:43","BookKeeperClusterTestCase.java","15740","139516","155256","","310512"
"2014-07-24 01:41","TestWatchEnsembleChange.java","1183","6941","8124","","16248"
"2014-05-12 08:10","TestWatchEnsembleChange.java","523","4995","5518","7","11036"
"2015-09-15 10:38","TestWatchEnsembleChange.java","3701","22029","25730","","51460"
"2017-06-01 23:58","ReplicationWorker.java","5430","33890","39320","","78640"
"2017-04-11 20:14","ReplicationWorker.java","2808","24780","27588","","55176"
"2017-05-26 16:52","ReplicationWorker.java","4545","32148","36693","","73386"
"2017-05-16 00:31","BookieProtocol.java","8327","39871","48198","","96396"
"2017-06-01 21:20","BookieProtocol.java","9111","42982","52093","","104186"
"2017-05-15 19:52","BookieProtocol.java","8150","39276","47426","","94852"
"2017-06-05 22:25","BookieProtocol.java","9705","45473","55178","","110356"
"2016-02-09 08:28","BookieShell.java","3472","18468","21940","","43880"
"2016-03-16 05:03","BookieShell.java","107839","20102","127941","","255882"
"2014-12-06 07:47","BookieShell.java","1941","11217","13158","","26316"
"2014-12-06 08:03","BookieShell.java","1949","11429","13378","","26756"
"2014-09-29 16:29","BookieShell.java","1868","10791","12659","","25318"
"2015-01-13 13:06","BookieShell.java","2319","13644","15963","","31926"
"2017-06-01 23:58","BookieShell.java","113325","62610","175935","","351870"
"2017-07-07 05:11","BookieShell.java","114068","72268","186336","","372672"
"2017-01-11 07:37","BookieShell.java","111195","42627","153822","","307644"
"2016-12-21 01:42","BookieShell.java","111186","42260","153446","","306892"
"2017-01-11 07:34","BookieShell.java","111195","42503","153698","","307396"
"2016-11-30 00:02","BookieShell.java","111153","36328","147481","","294962"
"2017-01-30 23:25","BookieShell.java","111200","42807","154007","","308014"
"2017-03-28 22:35","BookieShell.java","111317","53655","164972","","329944"
"2017-01-30 21:31","BookieShell.java","111197","42696","153893","","307786"
"2017-03-22 22:54","BookieShell.java","111309","49343","160652","","321304"
"2017-08-16 03:41","NetUtils.java","12047","69440","81487","","162974"
"2016-07-14 23:02","BenchReadThroughputLatency.java","105630","7556","113186","","226372"
"2012-12-24 05:50","LedgerCacheImpl.java","11441","71575","83016","2","166032"
"2016-11-18 00:18","LedgerCacheImpl.java","46669","84985","131654","","263308"
"2012-12-18 13:04","LedgerCacheImpl.java","11232","71258","82490","2","164980"
"2012-03-29 15:18","LedgerCacheImpl.java","499","1348","1847","1","3694"
"2017-05-16 00:31","LedgerCacheImpl.java","47209","107390","154599","","309198"
"2013-10-11 08:36","LedgerCacheImpl.java","14374","116494","130868","6","261736"
"2017-06-01 23:58","LedgerCacheImpl.java","47818","110774","158592","","317184"
"2014-08-02 20:02","LedgerCacheImpl.java","15609","135749","151358","","302716"
"2012-05-07 18:48","LedgerCacheImpl.java","1259","4187","5446","1","10892"
"2017-07-04 06:27","LedgerCacheImpl.java","47942","118133","166075","","332150"
"2012-10-26 12:51","LedgerCacheImpl.java","10373","56379","66752","2","133504"
"2017-01-31 04:01","LedgerCacheImpl.java","46710","98127","144837","","289674"
"2017-05-15 19:52","UpgradeTest.java","113296","49743","163039","","326078"
"2016-07-11 23:01","BookieWriteLedgerTest.java","107874","30336","138210","","276420"
"2014-07-24 01:41","BookieWriteLedgerTest.java","1183","6941","8124","","16248"
"2015-10-22 09:22","BookieWriteLedgerTest.java","3774","23482","27256","","54512"
"2017-08-02 00:49","BookieAuthProvider.java","3657","17269","20926","","41852"
"2013-10-12 05:42","LedgerDirsManagerTest.java","5965","51670","57635","6","115270"
"2017-07-07 08:19","LedgerDirsManagerTest.java","81276","96474","177750","","355500"
"2017-01-30 23:25","LedgerDirsManagerTest.java","79491","67813","147304","","294608"
"2017-06-05 20:30","LedgerDirsManagerTest.java","81037","87395","168432","","336864"
"2014-12-10 19:43","LedgerDirsManagerTest.java","8427","74787","83214","","166428"
"2014-07-24 01:41","LedgerDirsManagerTest.java","7798","64530","72328","","144656"
"2014-09-22 12:11","CodahaleMetricsProvider.java","3519","18564","22083","","44166"
"2014-09-06 07:27","CodahaleMetricsProvider.java","3280","18146","21426","","42852"
"2016-12-17 02:43","CodahaleMetricsProvider.java","111661","49109","160770","","321540"
"2017-05-26 16:52","CodahaleMetricsProvider.java","112899","67865","180764","","361528"
"2014-02-05 22:43","TestReplicationWorker.java","5084","49819","54903","7","109806"
"2013-05-31 12:02","TestReplicationWorker.java","2225","34886","37111","5","74222"
"2013-06-15 19:05","TestReplicationWorker.java","2361","39122","41483","5","82966"
"2016-04-27 09:00","TestReplicationWorker.java","79273","45020","124293","","248586"
"2015-07-10 22:48","TestReplicationWorker.java","6861","69622","76483","","152966"
"2014-07-24 01:41","TestReplicationWorker.java","5910","56403","62313","","124626"
"2012-12-13 18:34","BookieReadWriteTest.java","9860","63678","73538","2","147076"
"2014-01-21 05:05","BookieReadWriteTest.java","14026","115915","129941","6","259882"
"2012-06-19 12:39","BookieReadWriteTest.java","952","3348","4300","2","8600"
"2014-07-24 01:41","BookieReadWriteTest.java","14876","123672","138548","","277096"
"2013-05-31 12:02","BookieReadWriteTest.java","12877","103841","116718","5","233436"
"2017-07-04 06:27","Bookie.java","833","6619","7452","","14904"
"2017-06-28 23:24","Bookie.java","182","2135","2317","","4634"
"2017-07-07 08:19","Bookie.java","972","8721","9693","","19386"
"2017-08-02 00:49","Bookie.java","6070","30062","36132","","72264"
"2017-07-28 20:12","BookKeeper.java","2080","8635","10715","","21430"
"2012-12-24 05:50","LedgerCacheImpl.java","11090","70375","81465","2","162930"
"2016-11-18 00:18","LedgerCacheImpl.java","47108","84575","131683","","263366"
"2012-12-18 13:04","LedgerCacheImpl.java","10879","70056","80935","2","161870"
"2017-05-16 00:31","LedgerCacheImpl.java","47675","107007","154682","","309364"
"2013-10-11 08:36","LedgerCacheImpl.java","14075","115346","129421","6","258842"
"2017-06-01 23:58","LedgerCacheImpl.java","48286","110393","158679","","317358"
"2014-08-02 20:02","LedgerCacheImpl.java","15335","134626","149961","","299922"
"2012-05-07 18:48","LedgerCacheImpl.java","824","2903","3727","1","7454"
"2017-07-04 06:27","LedgerCacheImpl.java","48415","117757","166172","","332344"
"2012-10-26 12:51","LedgerCacheImpl.java","10009","55166","65175","2","130350"
"2017-01-31 04:01","LedgerCacheImpl.java","47150","97718","144868","","289736"
"2016-07-14 23:02","BenchThroughputLatency.java","45986","79106","125092","","250184"
"2013-10-29 05:14","BenchThroughputLatency.java","19717","125975","145692","6","291384"
"2013-10-14 16:43","BenchThroughputLatency.java","19589","124978","144567","6","289134"
"2012-09-12 11:59","BenchThroughputLatency.java","13411","52342","65753","2","131506"
"2012-05-09 13:20","BenchThroughputLatency.java","9134","15399","24533","1","49066"
"2012-05-04 20:11","BenchThroughputLatency.java","8863","14401","23264","1","46528"
"2012-06-12 17:37","BenchThroughputLatency.java","9780","17877","27657","1","55314"
"2014-07-15 09:09","BenchThroughputLatency.java","20307","136713","157020","","314040"
"2013-02-08 19:08","BenchThroughputLatency.java","18130","114732","132862","4","265724"
"2017-08-16 03:37","BookieServer.java","117659","117905","235564","","471128"
"2017-08-02 00:49","BookieServer.java","116409","110022","226431","","452862"
"2013-07-03 17:39","BookieServer.java","815","6304","7119","5","14238"
"2013-07-24 16:55","BookieServer.java","897","7254","8151","5","16302"
"2014-02-05 22:43","BookieServer.java","3807","16953","20760","7","41520"
"2017-06-28 23:24","BookieServer.java","113070","84644","197714","","395428"
"2013-06-15 19:05","BookieServer.java","764","5936","6700","5","13400"
"2017-06-01 23:58","BookieServer.java","112853","81025","193878","","387756"
"2017-10-17 09:32","BookieServer.java","123718","115342","239060","","478120"
"2014-08-02 20:02","BookieServer.java","4956","30312","35268","","70536"
"2013-12-06 07:39","BookieServer.java","2501","13400","15901","6","31802"
"2014-01-21 05:05","BookieServer.java","2832","14829","17661","6","35322"
"2015-10-06 10:05","TestPerChannelBookieClient.java","3432","17369","20801","","41602"
"2014-07-24 01:41","TestPerChannelBookieClient.java","517","1560","2077","","4154"
"2017-05-16 00:31","TestPerChannelBookieClient.java","112564","60100","172664","","345328"
"2017-01-31 02:14","TestPerChannelBookieClient.java","111283","44586","155869","","311738"
"2016-04-05 08:45","TestPerChannelBookieClient.java","107981","23973","131954","","263908"
"2017-05-15 19:52","TestPerChannelBookieClient.java","112424","59542","171966","","343932"
"2017-10-17 09:32","BookieServer.java","27155","18533","45688","","91376"
"2017-08-02 00:49","PendingAddOp.java","5648","25815","31463","","62926"
"2012-09-03 18:54","TestLedgerFragmentReplication.java","426","6285","6711","2","13422"
"2012-09-04 10:39","TestLedgerFragmentReplication.java","459","6421","6880","2","13760"
"2012-10-05 16:24","TestLedgerFragmentReplication.java","3417","16345","19762","2","39524"
"2014-07-24 01:41","TestLedgerFragmentReplication.java","11175","96476","107651","","215302"
"2014-02-05 22:43","TestLedgerFragmentReplication.java","10685","90228","100913","7","201826"
"2017-05-15 19:52","PacketProcessorBase.java","2703","24279","26982","","53964"
"2017-08-16 03:37","BookieServer.java","4701","11334","16035","","32070"
"2017-10-17 09:32","BookieServer.java","30953","28964","59917","","119834"
"2015-09-15 10:38","GcLedgersTest.java","15234","134204","149438","","298876"
"2016-04-27 09:55","GcLedgersTest.java","47977","70130","118107","","236214"
"2017-03-28 22:37","GcLedgersTest.java","48247","97183","145430","","290860"
"2016-03-08 06:49","GcLedgersTest.java","15444","137711","153155","","306310"
"2017-07-04 06:27","GcLedgersTest.java","49576","112479","162055","","324110"
"2014-07-24 01:41","GcLedgersTest.java","14466","120866","135332","","270664"
"2013-04-04 11:21","GcLedgersTest.java","12029","99612","111641","5","223282"
"2013-07-29 12:30","GcLedgersTest.java","12462","106359","118821","5","237642"
"2017-05-16 00:31","GcLedgersTest.java","48805","101698","150503","","301006"
"2012-12-24 05:50","GcLedgersTest.java","9710","62556","72266","2","144532"
"2013-01-14 16:59","BookieServer.java","16676","96860","113536","2","227072"
"2013-01-09 17:18","BookieServer.java","16587","95707","112294","2","224588"
"2013-02-12 11:16","BookieServer.java","17508","128278","145786","4","291572"
"2013-04-02 17:38","BookieServer.java","17679","129452","147131","5","294262"
"2017-08-16 03:37","BookieServer.java","41279","153298","194577","","389154"
"2017-08-02 00:49","BookieServer.java","40816","146202","187018","","374036"
"2011-11-18 11:18","BookieServer.java","1065","3731","4796","","9592"
"2012-02-15 16:11","BookieServer.java","2523","13578","16101","1","32202"
"2012-03-08 19:24","BookieServer.java","2833","15770","18603","1","37206"
"2013-07-03 17:39","BookieServer.java","17889","135151","153040","5","306080"
"2013-07-24 16:55","BookieServer.java","17901","136031","153932","5","307864"
"2014-02-05 22:43","BookieServer.java","18324","143243","161567","7","323134"
"2017-06-28 23:24","BookieServer.java","40150","123497","163647","","327294"
"2013-06-15 19:05","BookieServer.java","17880","134825","152705","5","305410"
"2017-06-01 23:58","BookieServer.java","40130","120075","160205","","320410"
"2017-10-17 09:32","BookieServer.java","41743","145140","186883","","373766"
"2014-08-02 20:02","BookieServer.java","18672","155801","174473","","348946"
"2012-05-09 09:43","BookieServer.java","10270","30556","40826","1","81652"
"2013-12-06 07:39","BookieServer.java","18054","140726","158780","6","317560"
"2012-07-23 23:39","BookieServer.java","12552","45812","58364","2","116728"
"2012-07-09 04:09","BookieServer.java","11196","41547","52743","2","105486"
"2012-10-18 16:40","BookieServer.java","15648","77117","92765","2","185530"
"2011-11-17 11:16","BookieServer.java","382","1760","2142","","4284"
"2012-02-01 12:58","BookieServer.java","2182","11027","13209","1","26418"
"2014-01-21 05:05","BookieServer.java","18057","141827","159884","6","319768"
"2015-09-15 10:38","BookKeeper.java","3694","22018","25712","","51424"
"2015-10-22 09:22","BookKeeper.java","3767","23471","27238","","54476"
"2017-01-31 04:01","BookKeeper.java","110823","54306","165129","","330258"
"2015-07-10 22:48","BookKeeper.java","3266","21288","24554","","49108"
"2017-06-30 00:12","BookKeeper.java","113336","73632","186968","","373936"
"2014-02-21 19:01","BookKeeper.java","194","1353","1547","7","3094"
"2016-10-13 07:50","BookKeeper.java","110613","40540","151153","","302306"
"2017-06-21 21:00","BookKeeper.java","113109","70934","184043","","368086"
"2017-03-28 22:35","BookKeeper.java","110925","59000","169925","","339850"
"2016-07-11 23:01","BookKeeper.java","107867","30325","138192","","276384"
"2016-10-13 09:27","BookKeeper.java","110728","40641","151369","","302738"
"2017-07-28 20:12","BookKeeper.java","114465","81316","195781","","391562"
"2017-05-15 19:52","BookKeeper.java","111872","63701","175573","","351146"
"2014-07-24 01:41","BookieShutdownTest.java","4318","17923","22241","","44482"
"2013-11-22 10:40","BookieShutdownTest.java","1928","7284","9212","6","18424"
"2013-01-14 16:59","BookieServer.java","16862","94380","111242","2","222484"
"2013-01-09 17:18","BookieServer.java","16773","93227","110000","2","220000"
"2013-02-12 11:16","BookieServer.java","17732","125836","143568","4","287136"
"2013-04-02 17:38","BookieServer.java","17918","127025","144943","5","289886"
"2017-08-16 03:37","BookieServer.java","42387","151740","194127","","388254"
"2017-08-02 00:49","BookieServer.java","41852","144572","186424","","372848"
"2012-02-15 16:11","BookieServer.java","1618","10007","11625","1","23250"
